file,target,pers_sd,pers_block_avg
/Users/katasik/stat//immtest.2020-02-12-1635.data.9091c1d9-344f-4ded-87e8-ede9bd5a959c.txt,chall_neg,119.86450170359576,672.1851851851852
/Users/katasik/stat//immtest.2020-02-12-1635.data.9091c1d9-344f-4ded-87e8-ede9bd5a959c.txt,chall_pos,119.86450170359576,655.7741935483871
/Users/katasik/stat//immtest.2020-02-12-1635.data.9091c1d9-344f-4ded-87e8-ede9bd5a959c.txt,crit_neg,119.86450170359576,654.6
/Users/katasik/stat//immtest.2020-02-12-1635.data.9091c1d9-344f-4ded-87e8-ede9bd5a959c.txt,crit_pos,119.86450170359576,612.5333333333333
/Users/katasik/stat//immtest.2020-02-12-1635.data.d0cada9e-d1b7-4305-a278-e6e2bd365f43.txt,chall_neg,119.67857409911836,666
/Users/katasik/stat//immtest.2020-02-12-1635.data.d0cada9e-d1b7-4305-a278-e6e2bd365f43.txt,chall_pos,119.67857409911836,588.6666666666666
/Users/katasik/stat//immtest.2020-02-12-1635.data.d0cada9e-d1b7-4305-a278-e6e2bd365f43.txt,crit_neg,119.67857409911836,594.3870967741935
/Users/katasik/stat//immtest.2020-02-12-1635.data.d0cada9e-d1b7-4305-a278-e6e2bd365f43.txt,crit_pos,119.67857409911836,589
/Users/katasik/stat//immtest.2020-02-12-1636.data.278cc728-7a12-42f3-9f69-c2128b5b16f9.txt,chall_neg,278.0538776675155,857.8571428571429
/Users/katasik/stat//immtest.2020-02-12-1636.data.278cc728-7a12-42f3-9f69-c2128b5b16f9.txt,chall_pos,278.0538776675155,830.6
/Users/katasik/stat//immtest.2020-02-12-1636.data.278cc728-7a12-42f3-9f69-c2128b5b16f9.txt,crit_neg,278.0538776675155,880.5666666666667
/Users/katasik/stat//immtest.2020-02-12-1636.data.278cc728-7a12-42f3-9f69-c2128b5b16f9.txt,crit_pos,278.0538776675155,731.9655172413793
/Users/katasik/stat//immtest.2020-02-12-1756.data.6e90368c-3687-4158-bf13-f42552e4ae30.txt,chall_neg,242.5528273186531,767.7
/Users/katasik/stat//immtest.2020-02-12-1756.data.6e90368c-3687-4158-bf13-f42552e4ae30.txt,chall_pos,242.5528273186531,910.8064516129032
/Users/katasik/stat//immtest.2020-02-12-1756.data.6e90368c-3687-4158-bf13-f42552e4ae30.txt,crit_neg,242.5528273186531,835.5555555555555
/Users/katasik/stat//immtest.2020-02-12-1756.data.6e90368c-3687-4158-bf13-f42552e4ae30.txt,crit_pos,242.5528273186531,828.1
/Users/katasik/stat//immtest.2020-02-12-1757.data.ecb9d680-a5ef-45bb-a5d2-dd3e7d5f2c1c.txt,chall_neg,159.18624987333132,776.4074074074074
/Users/katasik/stat//immtest.2020-02-12-1757.data.ecb9d680-a5ef-45bb-a5d2-dd3e7d5f2c1c.txt,chall_pos,159.18624987333132,653.6
/Users/katasik/stat//immtest.2020-02-12-1757.data.ecb9d680-a5ef-45bb-a5d2-dd3e7d5f2c1c.txt,crit_neg,159.18624987333132,661.5714285714286
/Users/katasik/stat//immtest.2020-02-12-1757.data.ecb9d680-a5ef-45bb-a5d2-dd3e7d5f2c1c.txt,crit_pos,159.18624987333132,661.8620689655172
/Users/katasik/stat//immtest.2020-02-12-1758.data.9ec52d7d-76f5-4ba1-bf21-4ddd273ca95f.txt,chall_neg,192.2073525939749,894.8484848484849
/Users/katasik/stat//immtest.2020-02-12-1758.data.9ec52d7d-76f5-4ba1-bf21-4ddd273ca95f.txt,chall_pos,192.2073525939749,863.2142857142857
/Users/katasik/stat//immtest.2020-02-12-1758.data.9ec52d7d-76f5-4ba1-bf21-4ddd273ca95f.txt,crit_neg,192.2073525939749,761
/Users/katasik/stat//immtest.2020-02-12-1758.data.9ec52d7d-76f5-4ba1-bf21-4ddd273ca95f.txt,crit_pos,192.2073525939749,764.5862068965517
/Users/katasik/stat//immtest.2020-02-12-1806.data.82ddd565-aaf9-47c4-8ac6-91a6301acaed.txt,chall_neg,490.68067503622893,1092.3
/Users/katasik/stat//immtest.2020-02-12-1806.data.82ddd565-aaf9-47c4-8ac6-91a6301acaed.txt,chall_pos,490.68067503622893,558.3793103448276
/Users/katasik/stat//immtest.2020-02-12-1806.data.82ddd565-aaf9-47c4-8ac6-91a6301acaed.txt,crit_neg,490.68067503622893,253.68965517241378
/Users/katasik/stat//immtest.2020-02-12-1806.data.82ddd565-aaf9-47c4-8ac6-91a6301acaed.txt,crit_pos,490.68067503622893,332
/Users/katasik/stat//immtest.2020-02-13-0847.data.0dfd233a-7db0-4e14-90f5-4a4ad431c62e.txt,chall_neg,189.04186138118203,651.5
/Users/katasik/stat//immtest.2020-02-13-0847.data.0dfd233a-7db0-4e14-90f5-4a4ad431c62e.txt,chall_pos,189.04186138118203,652.8214285714286
/Users/katasik/stat//immtest.2020-02-13-0847.data.0dfd233a-7db0-4e14-90f5-4a4ad431c62e.txt,crit_neg,189.04186138118203,692.3571428571429
/Users/katasik/stat//immtest.2020-02-13-0847.data.0dfd233a-7db0-4e14-90f5-4a4ad431c62e.txt,crit_pos,189.04186138118203,626.7307692307693
/Users/katasik/stat//immtest.2020-02-13-0847.data.21daf5e1-5b85-49c3-93a6-1df57a2821e5.txt,chall_neg,110.76234971218167,587.6
/Users/katasik/stat//immtest.2020-02-13-0847.data.21daf5e1-5b85-49c3-93a6-1df57a2821e5.txt,chall_pos,110.76234971218167,612.2758620689655
/Users/katasik/stat//immtest.2020-02-13-0847.data.21daf5e1-5b85-49c3-93a6-1df57a2821e5.txt,crit_neg,110.76234971218167,601.7666666666667
/Users/katasik/stat//immtest.2020-02-13-0847.data.21daf5e1-5b85-49c3-93a6-1df57a2821e5.txt,crit_pos,110.76234971218167,565
/Users/katasik/stat//immtest.2020-02-13-0847.data.c6daa881-a26c-412a-b85f-ec0eafb35bc6.txt,chall_neg,152.90142866535848,706.551724137931
/Users/katasik/stat//immtest.2020-02-13-0847.data.c6daa881-a26c-412a-b85f-ec0eafb35bc6.txt,chall_pos,152.90142866535848,716.2592592592592
/Users/katasik/stat//immtest.2020-02-13-0847.data.c6daa881-a26c-412a-b85f-ec0eafb35bc6.txt,crit_neg,152.90142866535848,674.0333333333333
/Users/katasik/stat//immtest.2020-02-13-0847.data.c6daa881-a26c-412a-b85f-ec0eafb35bc6.txt,crit_pos,152.90142866535848,653.3939393939394
/Users/katasik/stat//immtest.2020-02-13-0848.data.27546bd7-e72d-4486-b4de-d0f13d0c1201.txt,chall_neg,211.63254527011352,775.5357142857143
/Users/katasik/stat//immtest.2020-02-13-0848.data.27546bd7-e72d-4486-b4de-d0f13d0c1201.txt,chall_pos,211.63254527011352,780.5483870967741
/Users/katasik/stat//immtest.2020-02-13-0848.data.27546bd7-e72d-4486-b4de-d0f13d0c1201.txt,crit_neg,211.63254527011352,731.4666666666667
/Users/katasik/stat//immtest.2020-02-13-0848.data.27546bd7-e72d-4486-b4de-d0f13d0c1201.txt,crit_pos,211.63254527011352,729.5714285714286
/Users/katasik/stat//immtest.2020-02-13-0848.data.3ca41974-5ad5-4dde-8396-15dd827519bf.txt,chall_neg,209.76079628881183,825.0384615384615
/Users/katasik/stat//immtest.2020-02-13-0848.data.3ca41974-5ad5-4dde-8396-15dd827519bf.txt,chall_pos,209.76079628881183,806.8076923076923
/Users/katasik/stat//immtest.2020-02-13-0848.data.3ca41974-5ad5-4dde-8396-15dd827519bf.txt,crit_neg,209.76079628881183,777.1379310344828
/Users/katasik/stat//immtest.2020-02-13-0848.data.3ca41974-5ad5-4dde-8396-15dd827519bf.txt,crit_pos,209.76079628881183,754.5172413793103
/Users/katasik/stat//immtest.2020-02-13-0848.data.616513e1-7e0a-4f7c-b1fa-074408e16389.txt,chall_neg,199.14401138332346,792.0967741935484
/Users/katasik/stat//immtest.2020-02-13-0848.data.616513e1-7e0a-4f7c-b1fa-074408e16389.txt,chall_pos,199.14401138332346,791.1764705882352
/Users/katasik/stat//immtest.2020-02-13-0848.data.616513e1-7e0a-4f7c-b1fa-074408e16389.txt,crit_neg,199.14401138332346,672.5483870967741
/Users/katasik/stat//immtest.2020-02-13-0848.data.616513e1-7e0a-4f7c-b1fa-074408e16389.txt,crit_pos,199.14401138332346,716.3333333333334
/Users/katasik/stat//immtest.2020-02-13-0848.data.89331fec-7d40-4951-8cfc-bfcbe438b92c.txt,chall_neg,272.68603334223553,830.6296296296297
/Users/katasik/stat//immtest.2020-02-13-0848.data.89331fec-7d40-4951-8cfc-bfcbe438b92c.txt,chall_pos,272.68603334223553,907.8275862068965
/Users/katasik/stat//immtest.2020-02-13-0848.data.89331fec-7d40-4951-8cfc-bfcbe438b92c.txt,crit_neg,272.68603334223553,648.2333333333333
/Users/katasik/stat//immtest.2020-02-13-0848.data.89331fec-7d40-4951-8cfc-bfcbe438b92c.txt,crit_pos,272.68603334223553,766.8076923076923
/Users/katasik/stat//immtest.2020-02-13-0848.data.d40f3d5e-864d-4f74-99f5-4f0723c735ae.txt,chall_neg,168.0643824092492,738
/Users/katasik/stat//immtest.2020-02-13-0848.data.d40f3d5e-864d-4f74-99f5-4f0723c735ae.txt,chall_pos,168.0643824092492,724.2
/Users/katasik/stat//immtest.2020-02-13-0848.data.d40f3d5e-864d-4f74-99f5-4f0723c735ae.txt,crit_neg,168.0643824092492,686.3870967741935
/Users/katasik/stat//immtest.2020-02-13-0848.data.d40f3d5e-864d-4f74-99f5-4f0723c735ae.txt,crit_pos,168.0643824092492,697.3103448275862
/Users/katasik/stat//immtest.2020-02-13-0849.data.156f7a6c-e8f2-4af6-87b4-d2a0f52cc235.txt,chall_neg,124.44910617416346,648.4375
/Users/katasik/stat//immtest.2020-02-13-0849.data.156f7a6c-e8f2-4af6-87b4-d2a0f52cc235.txt,chall_pos,124.44910617416346,611.3870967741935
/Users/katasik/stat//immtest.2020-02-13-0849.data.156f7a6c-e8f2-4af6-87b4-d2a0f52cc235.txt,crit_neg,124.44910617416346,641.6896551724138
/Users/katasik/stat//immtest.2020-02-13-0849.data.156f7a6c-e8f2-4af6-87b4-d2a0f52cc235.txt,crit_pos,124.44910617416346,613.2413793103449
/Users/katasik/stat//immtest.2020-02-13-0849.data.23e6f134-f01b-446c-9017-6ccf2ade89d7.txt,chall_neg,225.6961540449799,832.0357142857143
/Users/katasik/stat//immtest.2020-02-13-0849.data.23e6f134-f01b-446c-9017-6ccf2ade89d7.txt,chall_pos,225.6961540449799,722.2307692307693
/Users/katasik/stat//immtest.2020-02-13-0849.data.23e6f134-f01b-446c-9017-6ccf2ade89d7.txt,crit_neg,225.6961540449799,757.5
/Users/katasik/stat//immtest.2020-02-13-0849.data.23e6f134-f01b-446c-9017-6ccf2ade89d7.txt,crit_pos,225.6961540449799,753.5862068965517
/Users/katasik/stat//immtest.2020-02-13-0849.data.ba2aed74-6dca-4eed-9b10-128e098e1b50.txt,chall_neg,208.80429378846685,746.2758620689655
/Users/katasik/stat//immtest.2020-02-13-0849.data.ba2aed74-6dca-4eed-9b10-128e098e1b50.txt,chall_pos,208.80429378846685,696.8965517241379
/Users/katasik/stat//immtest.2020-02-13-0849.data.ba2aed74-6dca-4eed-9b10-128e098e1b50.txt,crit_neg,208.80429378846685,673.3928571428571
/Users/katasik/stat//immtest.2020-02-13-0849.data.ba2aed74-6dca-4eed-9b10-128e098e1b50.txt,crit_pos,208.80429378846685,746.2068965517242
/Users/katasik/stat//immtest.2020-02-13-0849.data.d1a11694-50ef-4845-9172-5f9297c74cc9.txt,chall_neg,174.04970269549597,698.5357142857143
/Users/katasik/stat//immtest.2020-02-13-0849.data.d1a11694-50ef-4845-9172-5f9297c74cc9.txt,chall_pos,174.04970269549597,662.2142857142857
/Users/katasik/stat//immtest.2020-02-13-0849.data.d1a11694-50ef-4845-9172-5f9297c74cc9.txt,crit_neg,174.04970269549597,621.1071428571429
/Users/katasik/stat//immtest.2020-02-13-0849.data.d1a11694-50ef-4845-9172-5f9297c74cc9.txt,crit_pos,174.04970269549597,603.9677419354839
/Users/katasik/stat//immtest.2020-02-13-0849.data.d4537a8f-7f6b-4072-a79d-6ff838e38b6d.txt,chall_neg,99.01204034989213,606.9677419354839
/Users/katasik/stat//immtest.2020-02-13-0849.data.d4537a8f-7f6b-4072-a79d-6ff838e38b6d.txt,chall_pos,99.01204034989213,552.16
/Users/katasik/stat//immtest.2020-02-13-0849.data.d4537a8f-7f6b-4072-a79d-6ff838e38b6d.txt,crit_neg,99.01204034989213,629.7777777777778
/Users/katasik/stat//immtest.2020-02-13-0849.data.d4537a8f-7f6b-4072-a79d-6ff838e38b6d.txt,crit_pos,99.01204034989213,639.3125
/Users/katasik/stat//immtest.2020-02-13-0851.data.19ecc6e7-c4fd-4a28-bbfe-631e83a5fa57.txt,chall_neg,205.41279308927733,703.1875
/Users/katasik/stat//immtest.2020-02-13-0851.data.19ecc6e7-c4fd-4a28-bbfe-631e83a5fa57.txt,chall_pos,205.41279308927733,696.7857142857143
/Users/katasik/stat//immtest.2020-02-13-0851.data.19ecc6e7-c4fd-4a28-bbfe-631e83a5fa57.txt,crit_neg,205.41279308927733,675.6333333333333
/Users/katasik/stat//immtest.2020-02-13-0851.data.19ecc6e7-c4fd-4a28-bbfe-631e83a5fa57.txt,crit_pos,205.41279308927733,797.2258064516129
/Users/katasik/stat//immtest.2020-02-13-0851.data.9f34c682-94be-41de-9717-76c0606e355f.txt,chall_neg,151.79487692377762,636.1785714285714
/Users/katasik/stat//immtest.2020-02-13-0851.data.9f34c682-94be-41de-9717-76c0606e355f.txt,chall_pos,151.79487692377762,615.1071428571429
/Users/katasik/stat//immtest.2020-02-13-0851.data.9f34c682-94be-41de-9717-76c0606e355f.txt,crit_neg,151.79487692377762,700.741935483871
/Users/katasik/stat//immtest.2020-02-13-0851.data.9f34c682-94be-41de-9717-76c0606e355f.txt,crit_pos,151.79487692377762,643.09375
/Users/katasik/stat//immtest.2020-02-13-1626.data.efab976f-aeca-4a2c-bf9f-ea00cdafa7a3.txt,chall_neg,125.67375556362424,577.1212121212121
/Users/katasik/stat//immtest.2020-02-13-1626.data.efab976f-aeca-4a2c-bf9f-ea00cdafa7a3.txt,chall_pos,125.67375556362424,648.7241379310345
/Users/katasik/stat//immtest.2020-02-13-1626.data.efab976f-aeca-4a2c-bf9f-ea00cdafa7a3.txt,crit_neg,125.67375556362424,548.6428571428571
/Users/katasik/stat//immtest.2020-02-13-1626.data.efab976f-aeca-4a2c-bf9f-ea00cdafa7a3.txt,crit_pos,125.67375556362424,543.6774193548387
/Users/katasik/stat//immtest.2020-02-13-1627.data.00e474cd-f622-4dd8-9a11-82970747b4f2.txt,chall_neg,174.69173725489736,669.5
/Users/katasik/stat//immtest.2020-02-13-1627.data.00e474cd-f622-4dd8-9a11-82970747b4f2.txt,chall_pos,174.69173725489736,695.3
/Users/katasik/stat//immtest.2020-02-13-1627.data.00e474cd-f622-4dd8-9a11-82970747b4f2.txt,crit_neg,174.69173725489736,685.6333333333333
/Users/katasik/stat//immtest.2020-02-13-1627.data.00e474cd-f622-4dd8-9a11-82970747b4f2.txt,crit_pos,174.69173725489736,765.7586206896551
/Users/katasik/stat//immtest.2020-02-13-1627.data.7973a8f2-6fb4-4eeb-8db0-27ed8bba6f9b.txt,chall_neg,121.0965373278078,644.6785714285714
/Users/katasik/stat//immtest.2020-02-13-1627.data.7973a8f2-6fb4-4eeb-8db0-27ed8bba6f9b.txt,chall_pos,121.0965373278078,604
/Users/katasik/stat//immtest.2020-02-13-1627.data.7973a8f2-6fb4-4eeb-8db0-27ed8bba6f9b.txt,crit_neg,121.0965373278078,627.6785714285714
/Users/katasik/stat//immtest.2020-02-13-1627.data.7973a8f2-6fb4-4eeb-8db0-27ed8bba6f9b.txt,crit_pos,121.0965373278078,595.4333333333333
/Users/katasik/stat//immtest.2020-02-13-1627.data.7cd5cc9d-70d9-4784-a65d-ec92bfdf9246.txt,chall_neg,170.62218123519693,701.7666666666667
/Users/katasik/stat//immtest.2020-02-13-1627.data.7cd5cc9d-70d9-4784-a65d-ec92bfdf9246.txt,chall_pos,170.62218123519693,664.6538461538462
/Users/katasik/stat//immtest.2020-02-13-1627.data.7cd5cc9d-70d9-4784-a65d-ec92bfdf9246.txt,crit_neg,170.62218123519693,603.3928571428571
/Users/katasik/stat//immtest.2020-02-13-1627.data.7cd5cc9d-70d9-4784-a65d-ec92bfdf9246.txt,crit_pos,170.62218123519693,580.6551724137931
/Users/katasik/stat//immtest.2020-02-13-1627.data.8e3715bb-2d6f-435d-81c5-8b6fccdff6cf.txt,chall_neg,101.65520175256432,663.2666666666667
/Users/katasik/stat//immtest.2020-02-13-1627.data.8e3715bb-2d6f-435d-81c5-8b6fccdff6cf.txt,chall_pos,101.65520175256432,636.3448275862069
/Users/katasik/stat//immtest.2020-02-13-1627.data.8e3715bb-2d6f-435d-81c5-8b6fccdff6cf.txt,crit_neg,101.65520175256432,614.65625
/Users/katasik/stat//immtest.2020-02-13-1627.data.8e3715bb-2d6f-435d-81c5-8b6fccdff6cf.txt,crit_pos,101.65520175256432,624.1290322580645
/Users/katasik/stat//immtest.2020-02-13-1627.data.929e9395-c62a-4431-82d7-973f0ddad91e.txt,chall_neg,108.66921321629911,662.5666666666667
/Users/katasik/stat//immtest.2020-02-13-1627.data.929e9395-c62a-4431-82d7-973f0ddad91e.txt,chall_pos,108.66921321629911,601.1481481481482
/Users/katasik/stat//immtest.2020-02-13-1627.data.929e9395-c62a-4431-82d7-973f0ddad91e.txt,crit_neg,108.66921321629911,687.5
/Users/katasik/stat//immtest.2020-02-13-1627.data.929e9395-c62a-4431-82d7-973f0ddad91e.txt,crit_pos,108.66921321629911,623.6774193548387
/Users/katasik/stat//immtest.2020-02-13-1627.data.a156ad33-7cb4-4f8b-ae9e-662d8161daca.txt,chall_neg,128.18672813455092,608.4333333333333
/Users/katasik/stat//immtest.2020-02-13-1627.data.a156ad33-7cb4-4f8b-ae9e-662d8161daca.txt,chall_pos,128.18672813455092,616.125
/Users/katasik/stat//immtest.2020-02-13-1627.data.a156ad33-7cb4-4f8b-ae9e-662d8161daca.txt,crit_neg,128.18672813455092,592.9032258064516
/Users/katasik/stat//immtest.2020-02-13-1627.data.a156ad33-7cb4-4f8b-ae9e-662d8161daca.txt,crit_pos,128.18672813455092,582.969696969697
/Users/katasik/stat//immtest.2020-02-13-1627.data.b51432b6-3e72-4a78-a18a-956c8714a26d.txt,chall_neg,135.8521068557237,652.7857142857143
/Users/katasik/stat//immtest.2020-02-13-1627.data.b51432b6-3e72-4a78-a18a-956c8714a26d.txt,chall_pos,135.8521068557237,614.8275862068965
/Users/katasik/stat//immtest.2020-02-13-1627.data.b51432b6-3e72-4a78-a18a-956c8714a26d.txt,crit_neg,135.8521068557237,638.5
/Users/katasik/stat//immtest.2020-02-13-1627.data.b51432b6-3e72-4a78-a18a-956c8714a26d.txt,crit_pos,135.8521068557237,596.9615384615385
/Users/katasik/stat//immtest.2020-02-13-1627.data.b7dd06f3-538c-4dd0-9260-e546bb31159a.txt,chall_neg,104.95584902115259,693.3928571428571
/Users/katasik/stat//immtest.2020-02-13-1627.data.b7dd06f3-538c-4dd0-9260-e546bb31159a.txt,chall_pos,104.95584902115259,692.34375
/Users/katasik/stat//immtest.2020-02-13-1627.data.b7dd06f3-538c-4dd0-9260-e546bb31159a.txt,crit_neg,104.95584902115259,643.8620689655172
/Users/katasik/stat//immtest.2020-02-13-1627.data.b7dd06f3-538c-4dd0-9260-e546bb31159a.txt,crit_pos,104.95584902115259,671.88
/Users/katasik/stat//immtest.2020-02-13-1628.data.1de87059-7c0e-443c-9708-be1707f11bb5.txt,chall_neg,213.63482509422133,819
/Users/katasik/stat//immtest.2020-02-13-1628.data.1de87059-7c0e-443c-9708-be1707f11bb5.txt,chall_pos,213.63482509422133,768.5
/Users/katasik/stat//immtest.2020-02-13-1628.data.1de87059-7c0e-443c-9708-be1707f11bb5.txt,crit_neg,213.63482509422133,686.25
/Users/katasik/stat//immtest.2020-02-13-1628.data.1de87059-7c0e-443c-9708-be1707f11bb5.txt,crit_pos,213.63482509422133,734.0384615384615
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,chall_neg,141.29621845563406,655.2068965517242
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,chall_pos,141.29621845563406,653.741935483871
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,crit_neg,141.29621845563406,634.4333333333333
/Users/katasik/stat//immtest.2020-02-13-1628.data.33051c35-0ca7-45c1-b33a-4e05aae0d4d1.txt,crit_pos,141.29621845563406,606.6774193548387
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,chall_neg,227.12672555801404,879
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,chall_pos,227.12672555801404,782
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,crit_neg,227.12672555801404,799.0322580645161
/Users/katasik/stat//immtest.2020-02-13-1628.data.36335c7f-6492-486b-95d0-65930755c6da.txt,crit_pos,227.12672555801404,794.2222222222222
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,chall_neg,203.3990520297894,765.75
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,chall_pos,203.3990520297894,751.9333333333333
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,crit_neg,203.3990520297894,658.3225806451613
/Users/katasik/stat//immtest.2020-02-13-1628.data.820a5231-89ef-4d10-b0ad-73be0d1f10a6.txt,crit_pos,203.3990520297894,623.4242424242424
/Users/katasik/stat//immtest.2020-02-13-1628.data.8fa04c94-20d7-498a-9dcb-616dc83825bd.txt,chall_neg,145.71480740274384,637.5666666666667
/Users/katasik/stat//immtest.2020-02-13-1628.data.8fa04c94-20d7-498a-9dcb-616dc83825bd.txt,chall_pos,145.71480740274384,602.2258064516129
